business_id,date,avg_sentiment,avg_stars,review_count
VeqkfRUzZAKlQer3npXPdQ,2014-08-16,0.296,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2014-09-30,0.8073,2.0,1
VeqkfRUzZAKlQer3npXPdQ,2014-10-04,-0.6808,1.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-01-18,0.8588,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-01-28,0.9851,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-02-14,0.9753,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-03-07,0.9147,3.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-03-08,0.984,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-03-29,0.9713,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-04-13,0.9928,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-04-23,0.0772,1.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-05-03,0.8327,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-05-29,0.9972,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-06-02,0.8717,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-06-23,-0.6395,2.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-06-26,0.9985,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-08-03,0.9198,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-08-07,0.8024,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-08-09,0.2255,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-10-08,0.6963,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-11-03,0.9673,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-11-23,0.9977,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-11-27,0.9805,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-11-28,0.7992,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-12-11,0.9628,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2015-12-21,0.8176,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-01-17,0.5993,3.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-02-07,0.9937,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-02-19,0.955,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-03-06,0.9659,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-03-07,0.9442,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-03-15,0.9229,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-03-18,0.9801,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-04-04,0.8659,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-04-12,0.7824,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-04-28,0.8997,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-05-01,0.9537,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-05-02,0.9743,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-05-04,0.9354,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-06-04,0.9501,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-06-30,0.8813,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-07-03,0.7814,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-07-16,0.8885,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-08-04,0.9371,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-08-16,0.6686,3.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-08-20,0.9402,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-08-27,0.951,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-10-21,0.8718,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2016-11-05,0.9796,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-01-26,0.9944,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-01-31,0.9476,3.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-02-03,0.9949,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-02-18,-0.9259,1.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-03-01,0.9948,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-03-09,0.9099,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-03-22,0.9534,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-03-28,0.8068,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-04-04,0.0,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-04-08,0.9563,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-04-09,0.2695,1.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-07-23,-0.4854,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-08-03,0.8415,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-08-07,0.9261,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-08-11,0.9241,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-08-19,0.8867,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-09-01,0.9907,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-09-06,0.9483,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-10-28,0.6167,3.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-12-07,0.9473,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-12-11,-0.6908,1.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-12-13,0.9081,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2017-12-31,0.9531,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-02-04,0.9574,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-03-25,0.7263,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-03-26,0.7089,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-03-31,0.9848,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-04-15,0.4926,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-05-11,0.9827,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-07-03,0.8791,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-07-08,0.4091,2.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-08-11,0.5719,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-08-27,0.813,5.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-09-03,0.989,4.0,1
VeqkfRUzZAKlQer3npXPdQ,2018-09-13,-0.4767,1.0,1
VrGxoSNZfSiT-G4OqRRGIw,2007-12-02,0.9778,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2008-04-02,0.9927,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2008-05-30,-0.6326,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2008-08-19,0.9682,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2010-03-14,0.9819,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2011-01-04,-0.596,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2011-05-12,0.7876,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2011-09-01,0.9887,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2011-09-21,0.8898,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2011-11-26,0.9746,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-02-12,0.9912,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-02-28,0.9729,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-04-03,-0.9031,1.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-04-15,0.9617,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-04-28,0.9877,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-05-14,0.9962,1.0,1
VrGxoSNZfSiT-G4OqRRGIw,2012-07-15,0.7251,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2013-07-11,0.1759,1.0,1
VrGxoSNZfSiT-G4OqRRGIw,2013-11-11,0.9895,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2014-10-02,0.9715,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-01-04,0.9564,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-02-27,0.8334,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-03-29,0.5859,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-05-15,0.9654,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-10-27,0.9821,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-11-09,0.9716,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-12-24,0.9348,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2015-12-31,0.7034,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2016-05-03,0.9818,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2016-05-08,0.8857,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2016-09-25,0.9887,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2016-12-31,0.9938,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-01-18,0.9732,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-02-23,0.9559,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-06-01,0.9674,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-07-09,0.9109,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-10-25,0.9817,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-11-23,0.9858,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2017-12-23,0.8979,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2018-02-02,0.9657,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2018-03-04,0.9767,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2018-06-11,0.9976,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2018-06-18,0.996,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2018-08-05,0.9592,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2019-04-05,0.319,3.0,1
VrGxoSNZfSiT-G4OqRRGIw,2019-05-12,-0.4885,1.0,1
VrGxoSNZfSiT-G4OqRRGIw,2019-06-23,0.9654,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2019-08-17,0.7812,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2019-09-21,0.8267,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2019-10-07,0.9875,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-02-16,0.7362,4.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-03-04,0.5085,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-03-16,0.9083,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-03-28,0.9725,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-07-29,0.9806,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-09-20,0.986,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-09-23,-0.6442,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-11-18,0.975,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2020-12-16,0.969,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-02-17,0.9569,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-02-20,0.8176,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-02-22,0.7089,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-03-17,0.9752,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-04-02,0.9796,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-04-18,-0.4832,2.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-05-16,0.9897,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-05-27,0.9565,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-07-18,0.9888,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-07-27,0.9917,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-08-29,0.9952,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-10-13,0.9551,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-10-22,0.862,5.0,1
VrGxoSNZfSiT-G4OqRRGIw,2021-11-01,0.9312,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2006-04-02,0.7673,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2007-03-17,0.9042,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2007-10-14,0.9401,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2007-10-16,0.986,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2007-11-19,0.9927,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-02-03,0.9572,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-02-05,0.9769,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-03-21,0.986,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-04-14,0.9278,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-04-18,0.6949,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-05-14,0.9852,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-05-17,0.7901,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-06-08,0.9835,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-07-01,0.8306,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-07-29,0.9612,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-08-21,0.3595,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-08-26,0.9118,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-08-31,0.926,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-09-21,0.9441,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-09-26,0.979,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2008-10-28,0.9119,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-01-13,0.5773,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-01-27,0.9862,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-02-02,0.9052,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-02-14,0.806,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-03-13,-0.9869,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-04-28,0.9974,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-05-02,0.982,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-05-19,0.8145,4.0,2
W4ZEKkva9HpAdZG88juwyQ,2009-05-20,0.9507,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-06-06,0.886,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-06-29,0.935,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-07-24,0.8864,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-08-03,0.8271,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-08-11,0.69045,3.5,2
W4ZEKkva9HpAdZG88juwyQ,2009-08-25,0.9412,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-09-05,0.9989,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-09-18,0.9139,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-10-05,0.8545,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-10-10,0.7949,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-10-20,0.9791,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-11-04,0.9611,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-11-08,0.9954,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-11-17,0.8847,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-11-21,0.9191,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2009-11-25,0.8892,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-01,0.9953,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-02,0.5574,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-07,0.975,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-12,0.5968,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-13,0.8225,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-14,0.9465,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-01-25,0.9476,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-02-03,0.7791,4.0,2
W4ZEKkva9HpAdZG88juwyQ,2010-02-07,0.7391,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-02-08,0.9831,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-02-19,0.8225,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-02-21,0.9965,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-03,0.8528,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-04,0.9901,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-10,0.965,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-12,0.948,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-23,0.9848,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-26,0.9981,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-27,0.945,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-03-30,0.968,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-04-06,0.6492,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-04-14,0.926,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-05-03,0.9993,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-05-09,0.2714,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-05-10,0.6588,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-05-11,0.9811,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-05-21,0.9759,4.5,2
W4ZEKkva9HpAdZG88juwyQ,2010-06-03,-0.8784,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-06-08,0.5494,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-06-09,0.9076,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-06-21,0.9732,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-06-26,0.9933,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-07-02,-0.2612,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-07-05,-0.3539,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-07-12,0.802,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-07-16,-0.8357,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-07-28,0.9917,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-02,0.5719,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-06,0.3939,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-09,0.9778,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-12,0.9454,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-16,0.9933,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-20,0.9979,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-21,0.6855,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-08-22,0.8765499999999999,5.0,2
W4ZEKkva9HpAdZG88juwyQ,2010-08-31,0.985,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-09-07,0.9501,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-09-15,0.9262,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-09-23,0.6369,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-09-25,0.0,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-09-28,0.9814,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-09-30,0.9446,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-10-06,0.9987,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-10-20,0.9858,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-10-26,0.8225,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-10-31,0.9584,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-11-01,0.6784,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-11-04,0.8922,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-11-05,0.9712,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-11-20,0.8836999999999999,4.5,2
W4ZEKkva9HpAdZG88juwyQ,2010-11-23,-0.7227,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-11-25,0.92795,3.5,2
W4ZEKkva9HpAdZG88juwyQ,2010-11-30,0.9814,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-12-01,0.9948,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-12-10,0.9741,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-12-13,0.9614,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-12-23,0.9555,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2010-12-31,0.9693,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-01,0.5971,4.0,2
W4ZEKkva9HpAdZG88juwyQ,2011-01-08,0.2117,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-09,0.36055000000000004,3.5,2
W4ZEKkva9HpAdZG88juwyQ,2011-01-10,0.9379,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-11,0.9104,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-15,0.9293,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-16,0.82,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-18,0.9454,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-19,0.722,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-21,0.6892,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-25,0.8094,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-27,0.9886,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-01-28,-0.5562,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-03,0.9901,2.5,2
W4ZEKkva9HpAdZG88juwyQ,2011-02-05,0.6473,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-06,0.9852,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-08,0.909,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-09,0.9602,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-11,0.9906,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-13,0.553,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-22,0.9587,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-23,0.9966,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-02-24,-0.8116,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-03-01,0.3497333333333334,3.6666666666666665,3
W4ZEKkva9HpAdZG88juwyQ,2011-03-05,0.9387,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-03-16,0.7896,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-03-21,0.9889,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-03-22,-0.9027,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-03-23,0.9962,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-03-28,0.35724999999999996,4.0,2
W4ZEKkva9HpAdZG88juwyQ,2011-03-30,0.9844,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-04-06,0.9644,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-04-08,0.8717,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-04-15,0.9853,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-04-18,0.9875,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-04-23,0.9336,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-05-02,0.7876,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-05-10,0.4927,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-05-23,-0.7065,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-05-24,0.8857,4.0,2
W4ZEKkva9HpAdZG88juwyQ,2011-05-25,0.9642,4.5,2
W4ZEKkva9HpAdZG88juwyQ,2011-05-30,0.836,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-05-31,0.8531,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-06-01,-0.0959,1.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-06-04,0.9864,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-06-15,0.6761,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-06-25,0.9355,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-06-27,0.9749,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-07-03,0.966,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-07-07,0.98585,4.5,2
W4ZEKkva9HpAdZG88juwyQ,2011-07-10,0.7717,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-07-12,0.8819,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-07-19,0.9634,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-07-23,0.9869,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-07-28,0.8553,4.0,2
W4ZEKkva9HpAdZG88juwyQ,2011-07-30,0.9774,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-08-02,0.9948,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-08-15,0.9939,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-08-18,0.9715,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-08-28,0.8271,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-09-04,0.9917,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-09-07,0.9878,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-09-08,0.8749,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-09-13,0.9939,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-09-15,0.9828,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-09-19,0.9951666666666666,4.333333333333333,3
W4ZEKkva9HpAdZG88juwyQ,2011-09-20,0.8346,3.5,2
W4ZEKkva9HpAdZG88juwyQ,2011-09-24,0.9311,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-03,0.9725,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-05,0.9862,5.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-08,0.7096,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-11,0.928,2.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-13,0.9957,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-25,0.9795,4.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-27,0.9606,3.0,1
W4ZEKkva9HpAdZG88juwyQ,2011-10-29,0.4235,3.0,1
